,Timestamp,PSM_xyz,PSM_roll_pitchGripper_angle_radians,Puzzle_position_xyz,Gripper_angle_radians,PSM_roll_pitch,Input_L
2087,1652781940.6130204,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f72ce40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '84.00370025634766', 'y': '132.18798828125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2088,1652781940.6553125,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f72c640>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '67.30805206298828', 'y': '101.97830200195312', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2089,1652781940.6988442,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f72cac0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '54.51988983154297', 'y': '75.67813110351562', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2090,1652781940.7357507,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f72cbc0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '41.731727600097656', 'y': '49.7333984375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2091,1652781940.7781713,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f72cd40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '28.58834457397461', 'y': '22.367034912109375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2092,1652781940.8189876,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7306c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '21.839038848876953', 'y': '6.729095458984375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2093,1652781940.8616607,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f72cec0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '18.286773681640625', 'y': '-2.15606689453125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2094,1652781940.905367,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f72c4c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '10.116558074951172', 'y': '-15.66156005859375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2095,1652781940.9471526,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7031c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '100', 'y': '100', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2096,1652781941.2598667,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703740>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '75.123046875', 'y': '107.30941772460938', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2097,1652781941.3261194,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703640>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '57.36170196533203', 'y': '42.98065185546875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2098,1652781941.3685207,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7032c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '48.481040954589844', 'y': '29.475189208984375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2099,1652781941.4118958,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703440>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '34.27197265625', 'y': '13.837249755859375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2100,1652781941.4557085,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7034c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '25.746532440185547', 'y': '6.729095458984375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2101,1652781941.4958181,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7035c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '16.510639190673828', 'y': '2.10882568359375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2102,1652781941.5377119,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7033c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '5.498612403869629', 'y': '-1.800689697265625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2103,1652781941.5868156,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7037c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '100', 'y': '100', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2104,1652781941.9416173,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7039c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '65.17668914794922', 'y': '95.58096313476562', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2105,1652781941.980569,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703840>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '49.54671859741211', 'y': '72.4794921875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2106,1652781942.0212076,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703140>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '39.24514389038086', 'y': '58.61859130859375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2107,1652781942.0633612,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703ac0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '24.680850982666016', 'y': '46.890167236328125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2108,1652781942.1042995,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7036c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '17.576318740844727', 'y': '40.4927978515625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2109,1652781942.1463718,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703b40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '16.865863800048828', 'y': '39.071197509765625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2110,1652781942.1877708,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703240>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '16.155412673950195', 'y': '38.360382080078125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2111,1652781942.2271955,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703bc0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '15.089733123779297', 'y': '37.294158935546875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2112,1652781942.266672,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703c40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '14.379278182983398', 'y': '35.872528076171875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2113,1652781942.3081803,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703cc0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '14.024051666259766', 'y': '35.16168212890625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2114,1652781942.350952,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703540>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '13.3135986328125', 'y': '34.45086669921875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2115,1652781942.391249,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703e40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '12.9583740234375', 'y': '32.318450927734375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2116,1652781942.4330492,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7038c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '12.9583740234375', 'y': '30.89678955078125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2117,1652781942.4762402,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703d40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '12.603145599365234', 'y': '28.053558349609375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2118,1652781942.5145693,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703dc0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '12.247919082641602', 'y': '26.987335205078125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2119,1652781942.558413,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703a40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '11.182241439819336', 'y': '25.921112060546875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2120,1652781942.5972407,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f7030c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '100', 'y': '100', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2121,1652781942.9032762,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703940>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '80.09620666503906', 'y': '77.81060791015625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2122,1652781942.9544768,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f72ccc0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '71.92599487304688', 'y': '74.6119384765625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2123,1652781942.9943142,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703040>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '44.92877197265625', 'y': '65.01593017578125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2124,1652781943.036779,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703f40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '41.021278381347656', 'y': '64.30511474609375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2125,1652781943.078577,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f703340>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '39.60036849975586', 'y': '63.94970703125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2126,1652781943.1212296,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e51c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '38.88991928100586', 'y': '63.94970703125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2127,1652781943.5571997,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e5640>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '38.88991928100586', 'y': '64.30511474609375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2128,1652781943.598397,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e52c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '100', 'y': '100', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2129,1652781943.8541596,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e5340>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '74.7215576171875', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2130,1652781943.8956103,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e5040>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '102.44342041015625', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2131,1652781943.9404528,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e54c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '136.2071533203125', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2132,1652781943.9803889,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e5740>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2133,1652781944.6653237,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e59c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '92.13653564453125', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2134,1652781944.7052293,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e5840>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '124.83404541015625', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2135,1652781944.7460427,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e5140>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '140.82733154296875', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2136,1652781944.7879603,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e50c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '151.13421630859375', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2137,1652781944.8290107,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e5240>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick2', 'x': '100', 'y': '100', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2138,1652781945.1064472,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e5a40>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '101.4098129272461', 'y': '99.49044799804688', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
2139,1652781945.1484752,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f6e58c0>,"(1.3877787807814457e-17, 1.3877787807814457e-17)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '84.71414947509766', 'y': '94.15933227539062', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
